Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,sheet_temp,file_name,pressure_ppm,condition_temp,compound
0.0612884,19.9527,0.00307169,561.875,70.004,0.275324,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
0.0762908,25.1189,0.00303718,602.078,69.995,0.27509,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
0.0944709,31.6227,0.00298744,642.125,69.998,0.274608,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
0.117499,39.8107,0.00295144,682.141,69.997,0.274428,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
0.146664,50.1187,0.00292633,722.281,69.989,0.274264,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
0.182888,63.0958,0.00289857,762.234,70.009,0.274617,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
0.228369,79.4329,0.00287499,802.453,70.003,0.274681,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
0.286292,100.0,0.00286292,842.453,69.993,0.274436,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
0.364149,125.893,0.00289253,882.641,69.994,0.273879,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
0.475791,158.489,0.00300203,922.625,70.008,0.275746,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
0.662305,199.526,0.00331939,962.813,69.995,0.274464,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
0.880451,251.189,0.00350513,1002.91,69.992,0.276411,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
1.17077,316.228,0.00370229,1042.97,70.002,0.276849,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
1.59981,398.107,0.00401855,1083.09,69.995,0.28031,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
2.18633,501.187,0.00436231,1123.14,69.992,0.284498,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
2.96429,630.958,0.00469807,1163.2,69.992,0.287788,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
3.93571,794.328,0.00495476,1203.28,69.982,0.290848,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
5.10697,1000.0,0.00510696,1243.41,69.996,0.294666,70 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,70,SAV10
0.00440155,1.00002,0.00440144,39.9844,80.275,0.308028,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.0051923,1.25893,0.00412436,80.0625,80.222,0.274226,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.00521803,1.58488,0.00329237,120.234,80.134,0.275954,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.00677689,1.99527,0.00339647,160.281,80.064,0.275275,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.00893921,2.51189,0.00355877,200.391,80.017,0.274216,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.0153308,3.16228,0.00484803,240.5,80.0,0.273978,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.0175099,3.98109,0.00439828,280.531,80.001,0.273546,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.0191685,5.01187,0.00382461,320.656,80.01,0.273308,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.0229062,6.30966,0.00363034,360.703,80.005,0.273172,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.0281499,7.9433,0.00354385,400.797,79.99,0.271519,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.0329683,10.0001,0.00329681,440.859,80.002,0.269553,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.0406048,12.5892,0.00322536,481.047,80.019,0.268556,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.0501692,15.8489,0.00316546,521.094,80.001,0.268174,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.061304,19.9526,0.00307248,561.297,79.999,0.266127,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.0766644,25.1189,0.00305206,601.328,80.002,0.266504,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.0938116,31.6227,0.00296659,641.438,79.994,0.263964,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.117018,39.8107,0.00293935,681.547,80.006,0.262015,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.144561,50.1187,0.00288436,721.641,79.999,0.260278,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.170247,63.0958,0.00269822,761.734,80.0,0.258121,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.213275,79.4328,0.00268498,801.75,79.996,0.257335,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.26546,100.0,0.0026546,841.953,80.01,0.254517,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.328475,125.893,0.00260917,881.984,80.006,0.251324,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.42018,158.489,0.00265115,922.203,79.99,0.249998,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.585526,199.526,0.00293458,962.25,79.992,0.249114,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.801722,251.189,0.00319171,1002.38,80.0,0.245802,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
1.08299,316.228,0.00342473,1042.36,80.006,0.235121,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
1.44698,398.107,0.00363465,1082.59,80.001,0.222516,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
1.88614,501.187,0.00376334,1122.69,80.002,0.211581,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
2.43643,630.958,0.00386148,1162.73,79.998,0.206056,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
3.16674,794.329,0.00398669,1202.8,79.997,0.197131,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
4.10923,1000.0,0.00410922,1242.91,79.995,0.185383,80 C,new_polymer_rheology/Polymer SAV10_1000ppm.xlsx,1000,80,SAV10
0.0224493,0.999991,0.0224495,40.0156,25.008,0.35596,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.000921511,1.25891,0.000731989,80.1094,25.021,0.353887,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.0130845,1.58496,0.00825542,120.203,25.008,0.353443,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.0155762,1.99524,0.00780668,160.266,25.0,0.354245,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.0170159,2.51185,0.00677426,199.672,25.001,0.354323,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.0201727,3.16219,0.00637935,240.859,25.002,0.354355,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.0231315,3.98116,0.00581024,280.984,25.001,0.355383,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.0295022,5.01192,0.00588641,321.281,25.0,0.355179,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.0366246,6.30957,0.00580462,361.406,24.999,0.354819,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.044446,7.94327,0.00559543,401.531,25.0,0.353121,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.0568712,9.9999,0.00568718,441.563,25.0,0.355472,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.0690234,12.5892,0.00548276,481.797,25.001,0.355748,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.0851886,15.8488,0.00537507,521.812,24.999,0.355787,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.10589,19.9526,0.00530711,561.969,25.0,0.355991,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.130721,25.1189,0.00520407,602.016,24.999,0.3563,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.160688,31.6227,0.00508142,642.078,25.001,0.356186,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.19861,39.8107,0.00498884,682.156,25.003,0.357092,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.245817,50.1188,0.00490468,722.234,24.999,0.356111,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.304446,63.0958,0.00482513,762.391,24.999,0.356244,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.378603,79.4328,0.00476633,802.391,24.999,0.356125,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.476327,100.0,0.00476327,842.594,25.0,0.356875,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.603741,125.893,0.00479568,882.563,25.001,0.355148,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.763094,158.489,0.00481479,922.766,24.999,0.354896,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.963564,199.527,0.00482925,962.906,24.999,0.355644,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
1.22794,251.189,0.00488852,1002.98,24.999,0.356064,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
1.91728,316.227,0.00606298,1043.06,25.001,0.35452,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
2.70401,398.107,0.00679215,1083.16,25.0,0.355247,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
3.73137,501.187,0.00744507,1123.2,25.0,0.355773,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
5.0928,630.958,0.00807153,1163.28,25.0,0.355784,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
6.92676,794.33,0.00872026,1203.38,24.999,0.355104,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
9.35843,1000.0,0.00935841,1243.48,25.0,0.354558,25 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,25,SAV10
0.0200292,1.00003,0.0200285,40.0156,40.043,0.380155,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.00408529,1.25893,0.00324506,80.125,40.096,0.376686,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.0105681,1.58492,0.00666786,120.328,40.048,0.377303,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.0124729,1.99527,0.00625121,160.406,40.011,0.376596,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.0143642,2.51189,0.00571849,200.5,40.003,0.375014,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.017132,3.16228,0.00541762,240.578,40.004,0.376189,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.0202554,3.98108,0.00508791,280.578,40.001,0.377373,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.0250837,5.01191,0.00500482,320.688,40.005,0.376475,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.0311067,6.3096,0.00493007,360.766,40.003,0.374602,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.0392639,7.94326,0.00494305,400.844,40.0,0.375299,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.0492856,10.0,0.00492854,440.938,39.998,0.374162,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.0611522,12.5892,0.0048575,481.078,40.002,0.375311,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.0752926,15.849,0.00475062,521.141,40.005,0.375497,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.091329,19.9526,0.00457729,561.313,39.996,0.374774,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.112576,25.1188,0.00448172,601.453,40.0,0.374333,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.139197,31.6228,0.00440179,641.484,40.006,0.375583,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.175206,39.8108,0.00440096,681.609,39.997,0.374798,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.216077,50.1188,0.0043113,721.656,40.003,0.374415,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.263584,63.0957,0.00417752,761.844,39.997,0.374539,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.31868,79.4329,0.00401194,801.797,39.998,0.374294,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.397414,100.0,0.00397414,842.141,40.001,0.373906,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.506204,125.893,0.00402092,882.203,40.003,0.373152,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.637602,158.489,0.00402299,922.203,39.999,0.372719,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.807479,199.526,0.00404698,962.359,39.995,0.372609,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
1.02693,251.189,0.00408827,1002.48,39.998,0.371547,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
1.62886,316.228,0.00515092,1042.61,39.999,0.369439,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
2.30093,398.108,0.00577967,1082.67,40.0,0.371731,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
3.18072,501.188,0.00634636,1122.86,39.995,0.373105,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
4.3599,630.956,0.00690999,1162.86,40.0,0.375405,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
5.92926,794.329,0.00746448,1203.05,40.002,0.380001,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
8.05484,1000.0,0.00805484,1243.06,39.998,0.378395,40 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,40,SAV10
0.0110168,1.00005,0.0110163,40.0156,60.063,0.348588,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.00529285,1.25895,0.00420417,80.0625,60.111,0.349287,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.00934552,1.58492,0.00589652,120.25,60.039,0.348238,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.00830223,1.99521,0.00416107,160.281,60.017,0.348828,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.0105556,2.5119,0.00420225,200.391,60.006,0.349104,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.0124821,3.16229,0.00394717,240.719,60.001,0.349179,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.0159206,3.98112,0.00399903,280.766,60.009,0.347438,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.0199146,5.01188,0.00397348,320.797,60.01,0.347562,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.0243459,6.30959,0.00385856,360.922,60.001,0.346702,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.0300929,7.94327,0.00378848,401.031,60.003,0.347511,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.0377975,9.99996,0.00377977,441.078,60.006,0.346686,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.0472803,12.5892,0.00375561,481.25,60.0,0.346705,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.0588564,15.8489,0.00371359,521.359,59.996,0.346778,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.0725947,19.9526,0.00363836,561.516,60.001,0.345924,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.0898572,25.1189,0.00357728,601.484,59.986,0.345493,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.112601,31.6228,0.00356076,641.656,60.01,0.346608,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.140596,39.8107,0.00353161,681.719,60.007,0.345936,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.172238,50.1187,0.0034366,721.813,59.998,0.34599,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.210748,63.0958,0.00334013,761.938,59.996,0.344622,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.26523,79.4329,0.00333905,802.016,60.003,0.343704,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.323274,100.0,0.00323274,842.172,60.001,0.344921,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.404904,125.893,0.00321627,882.172,59.993,0.344746,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.50629,158.489,0.00319447,922.391,59.996,0.346035,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.646731,199.526,0.00324133,962.313,60.001,0.345401,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.882446,251.189,0.00351308,1002.53,59.999,0.34662,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
1.26055,316.228,0.00398622,1042.61,59.996,0.347454,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
1.7693,398.107,0.00444427,1082.73,59.996,0.348746,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
2.44477,501.187,0.00487796,1122.91,59.998,0.351205,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
3.35286,630.958,0.00531393,1163.13,59.993,0.353339,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
4.52133,794.328,0.00569202,1203.34,59.991,0.358511,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
6.11431,1000.0,0.00611431,1243.45,59.996,0.361212,60 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,60,SAV10
0.00508953,1.00001,0.00508947,39.9688,70.204,0.337934,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.00439677,1.25896,0.00349239,80.0156,70.193,0.338411,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.00656537,1.58491,0.00414242,120.141,70.106,0.338741,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.00846039,1.99526,0.00424025,160.172,70.042,0.339501,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.0104348,2.51192,0.00415412,200.266,70.014,0.338322,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.0130116,3.16227,0.00411464,240.344,70.01,0.337651,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.0163535,3.98108,0.00410781,280.547,70.007,0.33688,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.0196167,5.01191,0.00391402,320.656,69.985,0.337934,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.024278,6.30958,0.0038478,360.813,70.001,0.337732,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.0293161,7.94332,0.00369066,400.922,70.008,0.33691,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.0358722,9.99997,0.00358723,440.938,70.009,0.336059,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.0451299,12.5893,0.00358479,481.141,69.998,0.335578,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.0555745,15.8489,0.00350652,521.203,69.997,0.333703,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.0691653,19.9526,0.00346648,561.422,69.986,0.33494,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.0862844,25.1188,0.00343505,601.516,70.005,0.334494,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.104542,31.6228,0.00330589,641.656,70.004,0.332713,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.130093,39.8107,0.0032678,681.844,69.996,0.333192,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.160274,50.1187,0.00319789,721.891,69.997,0.332332,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.195559,63.0958,0.00309939,762.109,69.997,0.330792,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.242732,79.4329,0.00305581,802.063,69.995,0.331901,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.294098,100.0,0.00294097,842.172,69.994,0.330665,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.365871,125.893,0.00290622,882.266,70.007,0.330601,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.454888,158.489,0.00287015,922.328,70.01,0.330116,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.578523,199.526,0.00289949,962.453,69.992,0.332345,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.804634,251.189,0.00320331,1002.55,69.993,0.332149,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
1.14488,316.228,0.00362043,1042.5,69.989,0.334418,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
1.5885,398.107,0.00399013,1082.67,70.006,0.3346,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
2.16503,501.187,0.0043198,1122.7,70.002,0.336441,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
2.98468,630.958,0.0047304,1162.89,69.997,0.341459,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
4.0322,794.329,0.00507623,1202.98,69.988,0.348836,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
5.15769,1000.0,0.00515769,1242.97,69.981,0.357048,70 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,70,SAV10
0.00610911,1.00003,0.00610891,40.0156,80.064,0.296766,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.00529668,1.25894,0.00420726,80.0938,80.106,0.29804,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.00927866,1.58491,0.00585436,120.25,80.051,0.298232,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.0113265,1.99526,0.00567672,160.344,80.014,0.299268,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.0126942,2.51192,0.00505358,200.422,79.996,0.298559,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.0168388,3.16231,0.00532484,240.484,80.002,0.298508,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.0216962,3.9811,0.00544979,280.672,80.011,0.298664,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.0253648,5.01191,0.0050609,320.656,79.996,0.297421,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.0286348,6.30955,0.00453833,360.891,80.005,0.296973,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.0328405,7.94326,0.00413438,400.969,79.998,0.29715,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.0371848,10.0,0.00371847,441.109,79.997,0.295577,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.0457765,12.5892,0.00363616,481.281,80.003,0.294726,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.0559942,15.8489,0.00353299,521.328,79.997,0.293928,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.067012,19.9527,0.00335855,561.531,80.001,0.293009,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.0813191,25.1189,0.00323737,601.656,79.987,0.291067,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
0.100152,31.6228,0.00316708,641.781,80.005,0.290552,80 C,new_polymer_rheology/Polymer SAV10_1200ppm.xlsx,1200,80,SAV10
